Feature_1_Age,Feature_2_Income,Feature_3_Experience,Feature_4_Education,Feature_5_Skill,Feature_6_Performance,Feature_7_Projects,Feature_8_Attendance,Feature_9_TrainingHours,Feature_10_IQ,Target
48.0,187060.5349394537,25.0,62.0,53.0,95.0,19.0,64.0,43.0,85.0,28418.65602286653
34.0,151421.22218886402,11.0,57.0,84.0,88.0,4.0,69.0,123.0,124.0,23062.52249509621
58.0,250563.12776798013,37.0,86.0,84.0,100.0,12.0,80.0,128.0,91.0,38100.18966440075
38.0,188286.5182533234,17.0,55.0,90.0,97.0,3.0,86.0,182.0,103.0,28674.12687523018
31.0,163856.6057240066,11.0,95.0,65.0,75.07918781725888,11.0,98.0,32.0,85.0,25082.69067718868
20.0,118538.67523623929,0.0,67.0,93.0,66.0,7.0,85.0,74.0,107.0,18121.06986969958
45.0,175812.5019412272,23.0,68.0,56.0,63.0,6.0,96.0,117.0,91.0,26766.65526842041
36.0,174065.05749473296,15.0,60.0,84.0,98.0,1.0,100.0,24.0,139.0,25966.39496772523
60.0,259160.0202705148,39.0,60.0,98.0,78.0,13.0,92.0,71.0,120.0,39266.296177583725
30.0,122689.29385904808,7.0,82.0,43.0,90.0,17.0,88.0,149.0,120.0,18740.41647365679
50.0,206974.37561223263,30.0,53.0,78.0,63.0,7.0,94.0,105.0,107.0,31292.34878120333
22.0,105127.4578206657,2.0,52.0,77.0,52.0,2.0,87.0,64.0,97.0,16127.33263918596
41.0,181158.29214867108,17.0,96.0,95.0,77.0,16.0,88.0,94.0,116.0,27744.592155385537
45.0,174749.14587435027,23.0,85.0,66.0,57.0,16.0,70.0,151.0,119.0,26791.704295589632
39.983451776649744,174393.69784758257,17.66866368805849,51.0,55.0,68.0,9.0,86.0,173.0,107.0,26514.01637682008
34.0,143389.83213757165,13.0,95.0,58.0,74.0,12.0,86.0,145.0,116.0,21838.461213988816
24.0,124042.41088859097,2.0,68.0,87.0,76.0,7.0,81.0,40.0,139.0,18942.54542287869
40.0,166634.59461473813,17.0,63.0,60.0,98.0,3.0,92.0,103.0,93.0,25259.93274035794
51.0,221252.6330976865,28.0,86.0,83.0,74.0,12.0,96.0,102.0,132.0,33622.17567815277
40.0,165703.76188258387,17.0,50.0,42.0,100.0,8.0,74.0,124.0,120.0,25149.916046908085
29.0,148826.0265331389,8.0,86.0,93.0,75.0,9.0,93.0,75.0,97.0,22786.46340443045
25.0,526425.6259499108,5.0,86.0,50.0,61.0,5.0,80.0,33.0,113.0,15916.222442482032
41.0,200787.4248567658,19.0,80.0,98.0,75.07918781725888,12.0,72.0,126.0,96.0,30458.520335592548
39.983451776649744,126954.74492348726,11.0,75.0,66.0,52.0,9.0,64.0,82.0,98.0,19524.6644573304
47.0,167180.91176062898,25.0,63.0,43.0,61.0,20.0,90.0,21.0,149.0,25446.348703927164
24.0,119945.42596362135,3.0,100.0,71.0,59.0,6.0,97.0,153.0,98.0,17991.951062881395
27.0,139713.41488416094,7.0,89.0,89.0,62.0,12.0,100.0,48.0,119.0,21360.45355757205
32.0,129721.5469075943,8.0,59.0,50.0,88.0,12.0,62.0,32.0,119.0,19878.98410451949
56.0,216962.54342547283,17.66866368805849,58.0,75.0,75.07918781725888,1.0,89.0,120.0,122.0,32987.431958030145
32.0,145403.35465959963,8.0,53.0,98.0,84.0,15.0,94.0,64.0,117.0,22100.656457298668
51.0,213361.35812159383,28.0,79.0,83.0,89.0,1.0,63.0,122.0,144.0,32272.19267271953
29.0,135097.92983945596,7.0,69.0,65.0,77.0,13.0,84.0,165.0,119.0,20454.832125012534
55.0,251320.19420324653,34.0,77.0,99.0,93.0,1.0,96.0,172.0,119.0,25981.160479420636
33.0,134986.75713274683,9.0,76.0,72.0,60.0,12.0,80.09645649304498,145.0,121.0,20711.374299431995
41.0,168057.86316392364,17.0,61.0,61.0,100.0,14.0,70.0,156.0,141.0,25678.839630743518
31.0,148887.81675690555,8.0,74.0,76.0,98.0,5.0,73.0,46.0,121.0,22690.370622972565
48.0,193499.8456219324,23.0,60.0,71.0,65.0,10.0,86.0,148.0,101.0,29248.84266871832
50.0,228745.6591771872,30.0,96.0,83.0,67.0,15.0,71.0,107.29126903553299,110.0,34814.08953312707
36.0,156402.37502684107,11.0,66.0,96.0,77.0,14.0,85.0,36.0,85.0,24042.88810577032
42.0,187409.4494380573,22.0,69.0,78.0,96.0,13.0,65.0,149.0,86.0,28506.04074997869
44.0,165507.58897865462,20.0,75.0,50.0,82.0,18.0,84.0,199.0,146.0,25246.946693285336
53.0,198484.67949406413,30.0,89.0,50.0,67.0,9.0,98.0,75.0,82.0,30162.608318783747
35.0,164467.81792089224,10.0,75.0623350253807,88.0,91.0,20.0,83.0,31.0,146.0,25072.037293868227
47.0,191593.2362301665,23.0,95.0,60.0,76.0,3.0,74.0,180.0,118.0,29049.92327213117
37.0,162906.8257847048,17.0,85.0,74.0,64.0,8.0,66.0,149.0,111.0,25062.361166669216
54.0,223114.16408485427,34.0,57.0,65.0,87.0,7.0,77.0,130.0,133.0,33661.963704712936
57.0,245289.50655139305,37.0,58.0,81.0,100.0,7.0,91.0,136.0,114.99086016045496,25981.160479420636
60.0,241880.7280802026,36.0,85.0,91.0,50.0,3.0,70.0,50.0,83.0,36706.27447798954
24.0,102043.56400895173,1.0,63.0,46.0,82.0,12.0,71.0,17.0,80.0,15560.132354759036
60.0,237253.2487647154,39.0,65.0,77.0,56.0,12.0,69.0,65.0,89.0,35970.694204346546
32.0,161044.03407932265,11.0,75.0,80.0,98.0,7.0,64.0,84.0,80.0,24637.53845543488
57.0,203930.37706252676,33.0,61.0,45.0,60.0,16.0,62.0,56.0,111.0,31000.567842341097
27.0,139797.79454124602,3.0,88.0,98.0,77.0,16.0,71.0,18.0,94.0,21465.713424925078
31.0,128340.75020770128,7.0,72.0,78.0,51.0,8.0,66.0,179.0,138.0,19587.797338423083
51.0,206344.0312059658,26.0,70.0,65.0,86.0,1.0,60.0,188.0,80.0,31251.900089094557
26.0,174065.05749473296,1.0,87.0,80.0,98.0,3.0,89.0,106.0,123.0,19008.50090511769
33.0,159514.57281810127,12.0,68.0,94.0,69.0,17.0,75.0,75.0,107.0,24158.01269859328
52.0,196160.7704802984,29.0,57.0,63.0,75.07918781725888,11.0,78.0,194.0,143.0,29767.396262594702
39.0,155223.1984991053,16.0,89.0,47.0,57.0,15.0,100.0,24.0,150.0,23520.88804381929
48.0,195083.40857291248,28.0,58.0,70.0,59.0,18.0,71.0,18.0,112.0,29776.931619266208
23.0,128965.67823389077,3.0,89.0,55.0,92.0,17.0,60.0,149.0,105.0,19629.436498508432
38.0,169558.9061629358,17.66866368805849,95.0,76.0,91.0,4.0,71.0,62.0,101.0,25834.07782220877
27.0,125368.26702810574,4.0,92.0,83.0,50.0,1.0,83.0,163.0,107.0,19050.9824882843
31.0,142006.91699061816,9.0,94.0,44.0,84.0,8.0,68.0,184.0,124.0,21410.26720023057
31.0,119394.34882599456,6.0,78.0,64.0,60.0,12.0,69.0,177.0,85.0,18255.94539717648
30.0,124186.12405974673,10.0,64.0,47.0,56.0,14.0,89.0,154.0,124.0,19043.99451202348
38.0,198541.12696600644,17.0,83.0,97.0,97.0,7.0,80.09645649304498,108.0,143.0,30200.21488237024
21.0,125249.35621765302,1.0,97.0,88.0,55.0,13.0,88.0,139.0,94.0,19045.999258270207
27.0,147204.4369139592,4.0,79.0,90.0,97.0,18.0,86.0,198.0,97.0,22700.317784935974
58.0,231724.72053427485,38.0,61.0,60.0,56.0,11.0,72.0,139.0,130.0,35148.08511849364
36.0,154691.10614113935,15.0,77.0,68.0,64.0,1.0,70.0,53.0,85.0,23351.006791544976
59.0,220802.69818957103,17.66866368805849,69.0,45.0,80.0,11.0,73.0,174.0,82.0,33391.88300563856
38.0,150534.3266819303,13.0,50.0,63.0,100.0,7.0,64.0,165.0,146.0,22834.07442221588
37.0,164848.03833671674,17.0,53.0,82.0,71.0,1.0,88.0,92.0,120.0,25071.20880905881
20.0,106868.07290582852,0.0,66.0,72.0,70.0,6.0,95.0,84.0,132.0,16264.160272332882
51.0,208596.4185319759,28.0,53.0,54.0,100.0,16.0,92.0,74.0,135.0,31704.642253997383
48.0,174065.05749473296,24.0,81.0,43.0,96.0,1.0,95.0,177.0,109.0,28139.1374017752
21.0,113617.76416771908,0.0,78.0,65.0,67.0,10.0,62.0,96.0,145.0,17366.78068181137
34.0,145185.72186313197,12.0,70.0,85.0,50.0,3.0,91.0,51.0,136.0,21933.112143857925
30.0,141352.93839513964,7.0,91.0,78.0,78.0,8.0,68.0,150.0,103.0,21575.83357177976
56.0,174065.05749473296,36.0,57.0,94.0,94.0,18.0,75.0,43.0,81.0,37557.47586773422
43.0,182997.17305248283,23.0,55.0,88.0,60.0,10.610253807106599,72.0,75.0,83.0,27960.0298039612
47.0,199070.0050186523,26.0,74.0,74.0,51.0,3.0,99.0,162.0,85.0,30101.636835877383
43.0,174413.7839359971,23.0,61.0,59.0,52.0,13.0,80.0,26.0,88.0,26376.810311922545
50.0,216571.58140997475,25.0,95.0,93.0,67.0,16.0,64.0,194.0,91.0,32955.86079628563
49.0,213548.20749308268,29.0,92.0,65.0,67.0,18.0,82.0,122.0,135.0,32270.321789244143
39.983451776649744,219938.18550962445,28.0,75.0,100.0,62.0,3.0,70.0,75.0,87.0,33397.56042007521
48.0,192159.64535395423,23.0,92.0,78.0,51.0,10.0,100.0,86.0,149.0,29272.23358290292
25.0,134528.92344737376,4.0,84.0,82.0,83.0,4.0,96.0,25.0,95.0,20460.655553196477
26.0,133048.48091089746,4.0,71.0,84.0,76.0,16.0,85.0,128.0,136.0,20332.056686694104
46.0,209286.0752323618,26.0,87.0,95.0,71.0,5.0,77.0,154.0,131.0,31716.6960617085
21.0,96514.17791843809,1.0,80.0,42.0,86.0,5.0,66.0,125.0,134.0,14687.897571809406
39.0,185013.4602303719,17.0,54.0,99.0,80.0,15.0,62.0,43.0,99.0,28222.802014526325
33.0,132351.1614703848,9.0,50.0,56.0,95.0,12.0,74.0,88.0,137.0,20291.15981437573
52.0,220137.61689138305,31.0,78.0,69.0,92.0,5.0,80.0,58.0,99.0,33446.777561140734
23.0,116901.84813637244,0.0,72.0,80.0,87.0,6.0,94.0,78.0,147.0,17953.7902830147
56.0,220113.85814540248,32.0,80.0,90.0,65.0,12.0,92.0,107.29126903553299,114.99086016045496,33373.05894722891
49.0,200858.77170452732,28.0,89.0,78.0,62.0,7.0,100.0,195.0,114.99086016045496,30482.45608349817
50.0,185557.1375181621,25.0,90.0,41.0,60.0,9.0,61.0,166.0,111.0,28084.025906758965
56.0,224996.58030902172,32.0,75.0,82.0,77.0,7.0,98.0,145.0,119.0,34263.25948877168
44.0,184142.7477922765,22.0,84.0,58.0,67.0,5.0,89.0,73.0,109.0,27935.155062114594
40.0,177923.57427024946,15.0,98.0,65.0,100.0,12.0,68.0,191.0,110.0,26983.84068644962
58.0,263139.8716696271,38.0,85.0,86.0,85.0,14.0,89.0,113.0,101.0,40180.85137983777
29.0,120956.07895594362,6.0,65.0,61.0,64.0,8.0,79.0,10.0,129.0,18222.178681257265
60.0,241358.8486880111,39.0,53.0,94.0,56.0,14.0,87.0,107.29126903553299,111.0,36726.90983536859
37.0,162242.58501416817,17.0,75.0623350253807,56.0,94.0,5.0,65.0,105.0,130.0,24815.80760755024
32.0,141340.78632217934,10.0,94.0,61.0,61.0,14.0,73.0,112.0,101.0,21448.27039825032
53.0,196361.32405385625,29.0,76.0,51.0,63.0,10.610253807106599,83.0,127.0,84.0,29695.21528601453
38.0,157537.0756079378,16.0,67.0,63.0,73.0,4.0,79.0,62.0,114.0,23896.502017147413
38.0,148523.80900116518,17.0,55.0,44.0,56.0,15.0,81.0,77.0,113.0,22789.97255585788
38.0,155994.05833382125,14.0,71.0,70.0,91.0,10.0,70.0,30.0,150.0,23592.58712145221
54.0,204024.13789074303,29.0,69.0,51.0,90.0,10.0,84.0,70.0,144.0,30842.77911372859
27.0,116831.05801835458,5.0,54.0,50.0,89.0,4.0,67.0,114.0,114.0,17890.75231413378
51.0,197620.7094863341,26.0,89.0,51.0,66.0,13.0,78.0,55.0,144.0,30014.04587882165
48.0,207434.2238757521,17.66866368805849,66.0,68.0,96.0,7.0,80.0,64.0,147.0,31335.095089705505
51.0,226030.92574592895,29.0,98.0,81.0,86.0,4.0,83.0,71.0,80.0,34331.56758794429
23.0,113994.78407106372,0.0,70.0,91.0,57.0,9.0,83.0,176.0,89.0,17348.96880050665
53.0,220974.7369988207,32.0,67.0,70.0,86.0,6.0,75.0,22.0,123.0,33413.21032429269
49.0,172043.53596557968,25.0,60.0,56.0,70.0,7.0,64.0,16.0,144.0,26036.680685757277
25.0,107748.37092873492,4.0,66.0,65.0,69.0,8.0,90.0,146.0,129.0,16494.126868852298
30.0,130859.32971666571,8.0,63.0,87.0,53.0,3.0,77.0,171.0,133.0,19880.47574449238
20.0,121377.93476912394,0.0,76.0,87.0,97.0,19.0,84.0,39.0,83.0,18308.033672117348
44.0,184041.55374373772,20.0,90.0,66.0,65.0,15.0,79.0,165.0,93.0,27875.206009282985
29.0,156587.89965075048,9.0,83.0,98.0,81.0,20.0,100.0,19.0,129.0,23791.49573108364
41.0,184209.6517172032,21.0,77.0,44.0,99.0,9.0,88.0,31.0,124.0,28010.990651284206
57.0,174065.05749473296,37.0,56.0,46.0,60.0,11.0,80.09645649304498,45.0,104.0,25981.160479420636
25.0,99790.89961062436,2.0,52.0,40.0,66.0,2.0,71.0,133.0,101.0,15174.137998405524
55.0,226591.33231192047,31.0,84.0,66.0,100.0,17.0,74.0,173.0,97.0,34367.56169817414
27.0,117277.09424763848,6.0,53.0,75.0,75.0,3.0,76.0,189.0,150.0,17890.56026978784
38.0,156977.4255616231,17.0,73.0,42.0,79.0,20.0,85.0,107.0,137.0,24013.772280676232
52.0,175957.51732750173,30.0,60.0,42.0,53.0,3.0,78.0,31.0,114.99086016045496,26562.51796642296
37.0,147096.29454721775,16.0,66.0,65.0,50.0,16.0,80.09645649304498,135.0,101.0,22396.09609722534
35.0,160074.8315423579,10.0,84.0,98.0,77.0,3.0,82.0,158.0,127.0,24375.655862784955
30.0,149290.4802928497,6.0,95.0,99.0,70.0,20.0,98.0,79.0,138.0,22725.242732849543
40.0,174970.70721116848,15.0,80.0,84.0,77.0,7.0,91.0,189.0,144.0,26668.55132584522
30.0,109300.8386793596,6.0,64.0,41.0,71.0,11.0,91.0,132.0,140.0,16827.01660109283
58.0,241482.0801778588,33.0,84.0,94.0,63.0,13.0,88.0,121.0,82.0,36768.00156219821
50.0,194307.21614716103,28.0,96.0,80.0,56.0,2.0,83.0,160.0,107.0,29656.77693134595
58.0,254073.79261235968,36.0,96.0,83.0,84.0,4.0,80.0,11.0,115.0,38752.909755625245
34.0,135337.3229586677,10.0,75.0623350253807,55.0,71.0,14.0,61.0,44.0,147.0,20782.23271154988
42.0,183493.2742509019,17.66866368805849,90.0,66.0,89.0,13.0,87.0,193.0,81.0,28057.06045749984
59.0,235320.6187036722,36.0,63.0,62.0,69.0,15.0,85.0,14.0,142.0,35735.94827938864
40.0,145838.84727960936,20.0,60.0,45.0,53.0,3.0,92.0,84.0,96.0,22102.48100193989
44.0,184049.7279969172,23.0,92.0,48.0,74.0,10.0,78.0,36.0,147.0,27953.147957974736
21.0,101317.19016920286,17.66866368805849,67.0,62.0,87.0,10.0,63.0,138.0,124.0,15355.07176286093
58.0,212794.18665682583,33.0,64.0,60.0,75.0,12.0,75.0,96.0,100.0,32401.90195412229
37.0,165751.69885411486,12.0,65.0,70.0,75.07918781725888,15.0,97.0,94.0,84.0,25368.611589495
48.0,215987.1364355707,23.0,76.0,98.0,93.0,12.0,80.0,127.0,108.0,32870.388908019246
51.0,223339.58771147017,29.0,85.0,91.0,97.0,12.0,69.0,94.0,89.0,33947.01609863226
30.0,161756.1779406381,9.0,71.0,100.0,97.0,18.0,78.0,117.0,138.0,24687.321442412143
57.0,209823.47432687317,32.0,53.0,45.0,92.0,16.0,80.0,53.0,100.0,31933.263125020265
50.0,209165.07594121748,26.0,98.0,80.0,61.0,20.0,77.0,154.0,134.0,31774.749404745984
40.0,178331.20297177703,19.0,63.0,90.0,75.07918781725888,10.610253807106599,91.0,75.0,86.0,27150.59267383744
29.0,146918.55198495992,9.0,64.0,82.0,83.0,11.0,77.0,107.29126903553299,136.0,22544.46358995733
20.0,110610.96078907949,0.0,85.0,56.0,98.0,3.0,81.0,156.0,90.0,16943.298481201862
28.0,129600.43949817716,6.0,59.0,66.0,86.0,11.0,90.0,91.0,108.0,19793.25597803891
54.0,222452.66659662296,32.0,54.0,85.0,62.0,20.0,90.0,106.0,111.0,33759.415869818185
41.0,173774.06775178242,20.0,89.0,58.0,76.0,3.0,79.0,43.0,135.0,26389.72008045794
30.0,127849.2674745315,10.0,67.0,43.0,82.0,12.0,69.0,15.0,130.0,19539.79135028518
35.0,165334.03847816933,14.0,66.0,96.0,76.0,3.0,64.0,144.0,143.0,25205.53619249991
53.0,202599.1361560662,30.0,62.0,68.0,59.0,17.0,80.09645649304498,176.0,128.0,30811.5630198876
42.0,167401.2930246848,18.0,62.0,82.0,63.0,17.0,62.0,83.0,93.0,25475.68512425004
59.0,234080.04633998525,39.0,80.0,45.0,74.0,2.0,75.0,61.0,114.99086016045496,25981.160479420636
23.0,99428.99042304422,0.0,73.0,58.0,68.0,3.0,93.0,176.0,118.0,15335.28479910794
35.0,161096.31540629358,12.0,91.0,91.0,77.0,2.0,71.0,183.0,82.0,24522.626931448765
60.0,206731.8548894151,36.0,62.0,45.0,64.0,16.0,95.0,148.0,86.0,31424.186381279
30.0,106223.76731811592,5.0,54.0,42.0,87.0,8.0,86.0,134.0,132.0,16193.334072129734
51.0,212239.67837334337,17.66866368805849,100.0,69.0,79.0,8.0,86.0,97.0,138.0,32260.24086866162
44.0,175836.0454122741,22.0,72.0,62.0,69.0,11.0,99.0,24.0,106.0,26674.07624207172
36.0,156329.28232042948,17.66866368805849,57.0,79.0,71.0,9.0,72.0,101.0,94.0,23835.649027111875
26.0,125294.74573988866,6.0,58.0,64.0,89.0,7.0,96.0,90.0,127.0,19103.32849380217
33.0,161076.77476135374,12.0,53.0,74.0,89.0,5.0,72.0,186.0,111.0,24502.199726377952
32.0,115503.61688423806,7.0,55.0,53.0,73.0,3.0,79.0,177.0,146.0,17527.44291762307
40.0,174904.3675950521,18.0,97.0,90.0,51.0,15.0,61.0,46.0,128.0,26562.005367015143
36.0,157851.76075825375,16.0,77.0,48.0,100.0,14.0,60.0,108.0,136.0,23945.344104043368
38.0,146353.39812819316,13.0,56.0,60.0,90.0,4.0,79.0,88.0,144.0,22349.166821074283
50.0,185993.81356363563,27.0,60.0,46.0,75.07918781725888,10.0,95.0,72.0,112.0,28228.15586563594
28.0,174065.05749473296,5.0,94.0,96.0,87.0,15.0,80.09645649304498,23.0,102.0,23825.666733935013
57.0,227239.37528431133,35.0,53.0,67.0,75.07918781725888,11.0,90.0,53.0,124.0,34460.61994157836
30.0,101777.84843163232,5.0,52.0,50.0,64.0,12.0,92.0,168.0,106.0,15614.154841715672
49.0,187226.46383238857,26.0,99.0,47.0,60.0,12.0,94.0,56.0,148.0,28373.32008582601
36.0,160381.67712431223,12.0,99.0,75.0,88.0,3.0,97.0,181.0,118.0,24336.684927745697
58.0,235550.29095746623,36.0,55.0,64.0,93.0,11.0,99.0,159.0,114.99086016045496,35648.399817031204
57.0,246474.34346893968,35.0,70.0,93.0,75.0,10.0,80.09645649304498,120.0,112.0,37383.76705595946
40.0,187801.82027874104,17.66866368805849,65.0,92.0,87.0,1.0,61.0,76.0,89.0,28438.1752459971
43.0,190288.1703087882,22.0,69.0,95.0,59.0,17.0,84.0,136.0,148.0,28940.59345204917
43.0,170249.59700571766,21.0,66.0,71.0,50.0,3.0,92.0,160.0,140.0,25991.61044069384
51.0,213838.4902289512,27.0,93.0,62.0,98.0,2.0,67.0,185.0,118.0,32385.7076159281
44.0,187043.4004472672,21.0,52.0,87.0,89.0,8.0,87.0,135.0,114.99086016045496,28545.22318568145
41.0,186043.46645496716,21.0,97.0,48.0,82.0,1.0,63.0,186.0,119.0,28245.31177032017
24.0,138443.56372277383,1.0,80.0,97.0,95.0,2.0,100.0,136.0,110.0,21203.508330749744
37.0,151545.3220667876,12.0,77.0,42.0,75.07918781725888,8.0,66.0,115.0,92.0,22856.23929274554
34.0,135886.09469652263,9.0,69.0,40.0,97.0,16.0,97.0,168.0,96.0,20826.88780886875
25.0,105056.38146932214,2.0,67.0,62.0,80.0,11.0,71.0,134.0,124.0,15987.890401997678
38.0,156796.08625685924,13.0,61.0,85.0,82.0,7.0,68.0,153.0,131.0,23831.133918891148
51.0,186591.4147453224,26.0,82.0,61.0,55.0,12.0,63.0,118.0,130.0,28359.97249310385
53.0,204128.37325583684,29.0,54.0,62.0,72.0,15.0,67.0,187.0,121.0,31127.987684152376
43.0,169060.8846941611,20.0,93.0,66.0,55.0,14.0,86.0,153.0,118.0,25621.662404253864
22.0,119629.10920008112,0.0,65.0,66.0,97.0,8.0,84.0,74.0,132.0,18347.64077355403
60.0,250364.32420934495,40.0,71.0,76.0,73.0,11.0,67.0,188.0,132.0,38049.38229895724
27.0,126650.9810907428,7.0,64.0,53.0,87.0,11.0,86.0,58.0,103.0,19377.70563191618
28.0,133669.66651747128,6.0,73.0,99.0,75.07918781725888,17.0,69.0,105.0,130.0,20458.53047106461
58.0,215147.26974815247,35.0,54.0,77.0,58.0,3.0,69.0,174.0,134.0,32578.71203274033
56.0,237464.94411604828,33.0,97.0,97.0,69.0,18.0,84.0,158.0,142.0,36071.50261408655
55.0,226017.43372610127,33.0,83.0,70.0,86.0,17.0,100.0,165.0,132.0,34311.06069633288
32.0,140027.9296880094,12.0,86.0,67.0,64.0,2.0,82.0,51.0,143.0,21352.2595008409
60.0,248787.43240544305,40.0,75.0623350253807,85.0,63.0,13.0,96.0,56.0,103.0,37602.99410003885
42.0,161125.85044726662,18.0,96.0,45.0,77.0,9.0,68.0,70.0,80.0,24521.137709846207
27.0,122284.89026807105,6.0,80.0,58.0,75.07918781725888,19.0,60.0,38.0,142.0,18618.039394196843
44.0,198327.0366149596,23.0,56.0,88.0,88.0,3.0,96.0,138.0,114.99086016045496,30198.815245761765
35.0,143968.2377148042,12.0,93.0,81.0,51.0,17.0,83.0,180.0,124.0,22008.048505342413
34.0,144998.53359196312,11.0,50.0,66.0,100.0,5.0,71.0,59.0,81.0,22112.987241969488
46.0,195322.89929654243,25.0,72.0,66.0,80.0,7.0,82.0,135.0,138.0,29624.72828265739
43.0,182331.70126934643,20.0,89.0,86.0,68.0,6.0,98.0,143.0,119.0,27699.586535592734
24.0,132376.65154537596,4.0,69.0,96.0,50.0,2.0,73.0,200.0,100.0,20022.33022876003
50.0,213411.5650955244,29.0,51.0,53.0,98.0,5.0,79.0,144.0,102.0,32375.162647221005
48.0,196876.8570854432,26.0,94.0,64.0,63.0,10.610253807106599,68.0,184.0,109.0,29786.257481678007
41.0,155393.6529166126,18.0,55.0,47.0,85.0,17.0,69.0,13.0,111.0,23627.75697248809
54.0,239321.52514561045,34.0,93.0,93.0,77.0,19.0,81.0,139.0,132.0,36379.93697610448
28.0,112864.92054096617,3.0,54.0,75.0,71.0,7.0,64.0,191.0,93.0,17429.616195388495
26.0,112870.1290715977,1.0,60.0,72.0,98.0,3.0,89.0,134.0,83.0,17276.188412414514
33.0,136089.2314095091,8.0,75.0,67.0,74.0,13.0,74.0,110.0,118.0,20649.552656561184
50.0,208834.1374772642,17.66866368805849,82.0,44.0,91.0,8.0,70.0,116.0,121.0,31656.087920301463
57.0,195288.05174208467,33.0,67.0,61.0,50.0,7.0,72.0,185.0,142.0,29698.19272252316
59.0,241965.2955794882,39.0,95.0,51.0,92.0,20.0,77.0,17.0,108.0,25981.160479420636
51.0,212689.510414462,29.0,63.0,62.0,90.0,7.0,66.0,178.0,105.0,32269.71041392745
29.0,131988.8607527575,4.0,66.0,87.0,71.0,5.0,88.0,186.0,122.0,20253.145722450157
46.0,190775.3576983885,23.0,56.0,77.0,90.0,11.0,63.0,197.0,111.0,29124.62990435378
23.0,111072.6959930356,1.0,75.0,72.0,79.0,18.0,63.0,126.0,88.0,17245.415990668556
28.0,117685.21497734392,3.0,99.0,65.0,71.0,5.0,78.0,169.0,117.0,18042.19099069759
54.0,212518.95012940787,30.0,54.0,72.0,72.0,6.0,98.0,139.0,110.0,32297.05130162207
52.0,203647.2841929166,28.0,60.0,98.0,50.0,3.0,80.0,40.0,115.0,30913.952879743345
57.0,218632.05943527725,34.0,78.0,71.0,76.0,9.0,96.0,32.0,111.0,33234.05091912981
45.0,172298.07665514192,20.0,55.0,66.0,72.0,15.0,86.0,98.0,97.0,26239.661440177424
52.0,214833.4691435372,31.0,58.0,85.0,98.0,13.0,66.0,155.0,121.0,32589.856727021604
37.0,146159.5450857567,17.66866368805849,86.0,82.0,51.0,5.0,96.0,88.0,113.0,22264.89765618241
57.0,244246.69452821487,35.0,62.0,69.87288049548178,97.0,9.0,80.0,127.0,141.0,37099.58180003512
46.0,191176.2276830198,23.0,54.0,86.0,65.0,18.0,94.0,121.0,123.0,29003.80991492268
39.983451776649744,257101.17502847,38.0,51.0,89.0,97.0,2.0,97.0,33.0,127.0,39087.250464754485
58.0,248187.7736641896,36.0,96.0,65.0,97.0,15.0,92.0,58.0,98.0,37682.56200651987
33.0,168453.7191241563,9.0,94.0,81.0,97.0,12.0,97.0,58.0,129.0,25728.977437472437
20.0,113608.3206837322,0.0,87.0,89.0,68.0,3.0,69.0,173.0,138.0,17378.47865013343
21.0,104262.41688537109,0.0,74.0,46.0,85.0,11.0,80.09645649304498,114.0,84.0,15869.55167291323
53.0,208646.3612346555,30.0,84.0,42.0,78.0,5.0,60.0,181.0,97.0,31669.557555769927
21.0,103487.60831167326,0.0,90.0,85.0,75.07918781725888,18.0,95.0,35.0,88.0,15908.508444484782
30.0,165869.85422793642,10.0,98.0,98.0,86.0,20.0,87.0,111.0,141.0,25394.99611564464
47.0,185621.07420125903,26.0,78.0,50.0,51.0,7.0,88.0,67.0,117.0,28160.47733490304
36.0,169426.26116972347,12.0,64.0,97.0,74.0,12.0,86.0,133.0,114.99086016045496,25807.26848700217
49.0,200624.08911526937,24.0,56.0,77.0,90.0,1.0,82.0,113.0,121.0,30566.107624654134
51.0,210413.27015553636,29.0,62.0,77.0,76.0,16.0,90.0,18.0,120.0,32081.667954128225
36.0,148226.63506418915,13.0,78.0,52.0,88.0,8.0,64.0,110.0,114.99086016045496,22525.13841772625
58.0,261987.55654831845,38.0,87.0,100.0,97.0,11.0,77.0,118.0,150.0,39854.87439388477
54.0,224876.2583792717,31.0,97.0,55.0,95.0,2.0,82.0,142.0,144.0,34231.365072748675
47.0,169205.70002177943,23.0,57.0,43.0,60.0,11.0,73.0,34.0,97.0,25659.375447602168
57.0,241259.10156332864,36.0,77.0,93.0,76.0,5.0,80.0,79.0,143.0,36682.95027475129
52.0,221203.7658620732,32.0,93.0,42.0,86.0,11.0,93.0,23.0,119.0,33634.883376691374
20.0,113772.38762428644,0.0,99.0,58.0,74.0,4.0,80.0,165.0,139.0,17309.86919052314
20.0,92216.90515912176,0.0,51.0,44.0,87.0,2.0,62.0,125.0,106.0,14011.445638645086
53.0,201720.517666932,29.0,70.0,56.0,75.0,15.0,74.0,171.0,119.0,30644.21857044292
51.0,220783.3881426956,29.0,65.0,94.0,75.0,19.0,74.0,156.0,84.0,33590.578475700786
55.0,197781.86135136613,31.0,67.0,46.0,63.0,4.0,96.0,145.0,120.0,29904.009797407707
56.0,220658.09506775744,33.0,81.0,44.0,83.0,8.0,69.0,37.0,105.0,33474.76606638799
